20000 11
851	134	42
852	127	162
853	70	79
854	83	215
855	43	210
856	12	227
857	140	240
858	147	14
859	16	2
860	97	17
861	19	32
862	8	218
863	9	112
864	70	62
865	110	163
866	114	49
867	92	54
868	137	167
869	143	88
870	83	36
871	148	194
872	30	181
873	53	92
874	135	157
875	149	44
876	7	22
877	17	53
878	86	11
879	100	209
880	69	94
881	117	224
882	41	70
883	77	128
884	30	79
885	19	211
886	90	181
887	85	92
888	56	168
889	97	23
890	45	179
891	46	229
892	96	61
893	149	165
894	50	56
895	60	148
896	2	201
897	144	152
898	94	98
899	88	44
900	7	239
901	51	31
902	117	24
903	84	64
904	129	210
905	0	4
906	121	193
907	9	86
908	104	235
909	130	194
910	91	163
911	29	188
912	12	136
913	18	136
914	4	196
915	87	114
916	142	170
917	58	64
918	79	174
919	125	33
920	37	220
921	59	22
922	137	159
923	27	97
924	114	185
925	130	138
926	102	51
927	24	12
928	74	183
929	17	29
930	76	120
931	52	63
932	147	233
933	100	85
934	111	32
935	66	24
936	5	235
937	146	147
938	17	204
939	87	55
940	119	210
941	81	111
942	129	210
943	55	30
944	122	93
945	58	109
946	10	147
947	141	219
948	47	73
949	139	20
950	5	232
951	23	228
952	132	63
953	72	57
954	115	92
955	18	5
956	108	26
957	95	101
958	99	150
959	36	62
960	147	141
961	126	111
962	122	174
963	109	180
964	2	169
965	35	246
966	8	97
967	50	37
968	5	129
969	0	192
970	140	160
971	149	238
972	65	229
973	6	120
974	58	230
975	130	25
976	137	218
977	53	243
978	98	9
979	46	144
980	36	24
981	11	89
982	67	220
983	91	206
984	73	127
985	109	152
986	113	180
987	44	134
988	121	171
989	108	172
990	40	98
991	106	181
992	65	23
993	94	186
994	66	151
995	118	110
996	88	115
997	46	217
998	66	247
999	79	164
1000	85	25
1	65	164
2	54	145
3	83	150
4	105	68
5	63	54
6	113	108
7	16	5
8	12	85
9	92	142
10	16	210
11	131	72
12	6	190
13	108	229
14	147	137
15	82	250
16	136	20
17	93	151
18	116	65
19	112	193
20	118	214
21	20	110
22	14	183
23	63	190
24	140	199
25	21	23
26	55	196
27	15	113
28	40	42
29	127	133
30	7	107
31	33	54
32	12	58
33	85	114
34	116	160
35	4	65
36	72	25
37	97	179
38	59	52
39	54	182
40	70	133
41	69	118
42	24	54
43	3	40
44	103	152
45	45	14
46	78	238
47	66	77
48	30	93
49	103	98
50	85	79
51	109	14
52	79	206
53	56	59
54	123	243
55	85	149
56	8	209
57	68	50
58	72	61
59	27	111
60	54	137
61	93	43
62	37	213
63	70	173
64	28	132
65	23	124
66	134	43
67	75	79
68	16	197
69	19	96
70	12	176
71	38	157
72	69	186
73	3	149
74	88	139
75	95	68
76	53	3
77	77	81
78	100	135
79	66	145
80	125	193
81	38	205
82	112	172
83	72	44
84	53	180
85	148	119
86	33	55
87	104	209
88	28	133
89	76	138
90	71	212
91	113	23
92	143	113
93	43	176
94	74	206
95	15	51
96	137	167
97	23	70
98	31	164
99	29	43
100	82	36
101	41	126
102	63	66
103	148	204
104	14	199
105	73	83
106	120	143
107	27	228
108	111	57
109	27	196
110	110	195
111	139	235
112	65	60
113	30	126
114	43	246
115	143	143
116	138	238
117	19	194
118	119	66
119	118	180
120	11	111
121	105	95
122	99	239
123	53	219
124	90	240
125	128	17
126	1	169
127	147	10
128	107	148
129	52	189
130	20	197
131	119	47
132	82	212
133	97	175
134	68	41
135	136	81
136	140	143
137	12	15
138	102	226
139	70	61
140	83	19
141	41	123
142	47	33
143	18	89
144	125	56
145	71	6
146	86	79
147	63	94
148	97	1
149	120	203
150	67	7
151	51	80
152	52	185
153	104	195
154	124	173
155	130	85
156	29	40
157	82	46
158	67	229
159	64	56
160	143	56
161	111	99
162	89	223
163	32	179
164	69	7
165	118	142
166	81	250
167	117	19
168	8	103
169	62	108
170	101	14
171	117	246
172	8	23
173	128	222
174	148	112
175	141	32
176	48	15
177	62	91
178	53	26
179	59	152
180	74	97
181	57	222
182	131	217
183	62	225
184	35	163
185	43	216
186	138	117
187	61	166
188	137	151
189	145	40
190	63	171
191	117	66
192	109	222
193	78	26
194	89	107
195	90	70
196	26	235
197	15	54
198	32	232
199	65	108
200	17	117
201	52	162
202	23	24
203	139	177
204	55	120
205	13	224
206	150	47
207	26	38
208	92	142
209	116	168
210	130	247
211	15	93
212	14	94
213	70	211
214	60	186
215	21	154
216	66	10
217	80	183
218	120	173
219	26	61
220	122	29
221	37	84
222	88	47
223	42	81
224	13	32
225	98	55
226	49	95
227	39	99
228	46	206
229	14	55
230	148	168
231	143	75
232	34	47
233	7	193
234	115	193
235	80	108
236	104	104
237	138	199
238	83	73
239	24	53
240	141	161
241	17	153
242	0	40
243	131	135
244	58	152
245	60	111
246	35	71
247	55	106
248	108	175
249	5	176
250	107	229
251	44	73
252	24	61
253	8	217
254	65	184
255	46	188
256	38	88
257	61	226
258	148	85
259	91	143
260	63	183
261	144	89
262	26	9
263	137	182
264	149	173
265	39	121
266	62	142
267	9	52
268	1	28
269	18	172
270	76	188
271	62	192
272	5	43
273	55	194
274	33	211
275	144	215
276	147	176
277	36	36
278	70	200
279	50	160
280	118	50
281	38	161
282	113	158
283	128	147
284	31	76
285	46	196
286	18	118
287	43	159
288	5	102
289	128	62
290	26	72
291	134	222
292	49	94
293	150	154
294	133	218
295	14	142
296	74	241
297	70	131
298	55	167
299	139	108
300	113	152
301	11	219
302	14	243
303	150	121
304	35	4
305	77	97
306	96	144
307	44	231
308	120	162
309	24	110
310	98	197
311	28	66
312	45	63
313	126	46
314	27	232
315	148	213
316	1	22
317	148	122
318	14	202
319	81	5
320	5	114
321	44	181
322	113	222
323	23	206
324	96	210
325	110	147
326	103	227
327	36	176
328	39	74
329	110	244
330	76	55
331	58	87
332	37	176
333	89	16
334	35	11
335	55	9
336	86	234
337	54	207
338	86	191
339	30	229
340	19	69
341	131	229
342	78	219
343	87	198
344	58	168
345	35	227
346	56	182
347	33	40
348	56	44
349	17	227
350	130	29
351	116	138
352	72	239
353	96	62
354	60	105
355	144	139
356	14	206
357	16	24
358	10	126
359	62	106
360	49	111
361	24	3
362	56	78
363	109	69
364	120	118
365	102	83
366	94	47
367	80	52
368	99	31
369	36	158
370	21	232
371	80	114
372	45	239
373	78	142
374	120	232
375	28	163
376	57	43
377	52	222
378	106	204
379	58	67
380	45	229
381	1	215
382	30	116
383	150	132
384	56	147
385	15	114
386	5	42
387	98	221
388	73	83
389	17	232
390	37	131
391	51	203
392	106	71
393	21	22
394	115	173
395	99	178
396	97	165
397	22	193
398	15	67
399	31	168
400	138	197
401	33	72
402	28	29
403	11	15
404	16	178
405	141	161
406	122	153
407	88	1
408	25	167
409	93	130
410	119	52
411	120	34
412	134	171
413	146	182
414	150	249
415	24	26
416	21	137
417	107	162
418	95	52
419	112	243
420	84	85
421	55	42
422	107	81
423	131	35
424	81	117
425	4	3
426	55	105
427	28	26
428	108	101
429	140	227
430	41	41
431	112	55
432	30	118
433	55	223
434	122	44
435	139	28
436	50	166
437	36	115
438	91	182
439	61	53
440	75	244
441	38	5
442	1	94
443	116	67
444	116	141
445	56	151
446	105	174
447	137	3
448	29	222
449	31	146
450	43	36
451	32	214
452	9	7
453	23	127
454	35	189
455	81	102
456	34	86
457	2	140
458	116	74
459	23	140
460	106	87
461	129	96
462	17	90
463	132	72
464	60	146
465	51	172
466	114	55
467	37	234
468	150	100
469	56	53
470	144	73
471	55	173
472	106	113
473	105	158
474	146	189
475	14	2
476	62	200
477	8	119
478	101	49
479	86	49
480	107	240
481	148	130
482	101	230
483	44	12
484	106	8
485	23	15
486	27	71
487	85	116
488	14	228
489	32	1
490	126	214
491	32	170
492	146	158
493	22	48
494	57	173
495	37	125
496	78	179
497	58	95
498	102	56
499	60	151
500	12	231
501	33	229
502	139	237
503	60	142
504	33	250
505	106	214
506	99	86
507	18	204
508	18	105
509	80	191
510	3	98
511	13	111
512	18	34
513	52	51
514	133	26
515	116	141
516	16	199
517	13	115
518	78	145
519	16	108
520	0	232
521	130	144
522	115	114
523	136	28
524	114	117
525	66	27
526	49	113
527	71	197
528	141	20
529	33	133
530	54	224
531	139	57
532	66	187
533	146	172
534	147	151
535	123	188
536	142	116
537	96	51
538	144	172
539	66	76
540	56	43
541	130	7
542	64	210
543	27	144
544	54	87
545	148	199
546	98	44
547	142	146
548	132	231
549	37	127
550	13	119
551	101	33
552	84	176
553	133	47
554	136	6
555	99	95
556	22	150
557	62	143
558	105	71
559	150	15
560	34	200
561	99	81
562	126	64
563	0	15
564	143	38
565	44	165
566	120	140
567	41	127
568	4	208
569	149	5
570	15	87
571	111	190
572	142	42
573	60	13
574	63	162
575	75	100
576	101	243
577	91	62
578	47	57
579	136	159
580	1	167
581	3	184
582	14	60
583	30	188
584	57	35
585	42	203
586	69	159
587	47	147
588	131	2
589	5	30
590	40	74
591	65	14
592	27	132
593	139	216
594	13	39
595	59	221
596	113	230
597	61	91
598	24	115
599	101	2
600	88	245
601	54	55
602	70	160
603	117	116
604	75	243
605	111	194
606	64	240
607	48	112
608	69	17
609	116	240
610	49	243
611	81	95
612	113	150
613	76	73
614	112	55
615	47	223
616	142	102
617	113	111
618	69	100
619	52	232
620	22	51
621	146	71
622	100	61
623	121	78
624	92	195
625	20	204
626	12	143
627	126	102
628	99	194
629	125	156
630	39	22
631	8	62
632	25	127
633	37	36
634	106	10
635	104	13
636	21	103
637	9	215
638	106	206
639	143	205
640	6	227
641	124	186
642	114	21
643	3	43
644	140	9
645	73	125
646	71	170
647	132	154
648	127	221
649	80	189
650	49	87
651	64	233
652	22	28
653	104	9
654	36	161
655	146	147
656	90	94
657	99	157
658	81	144
659	65	196
660	27	236
661	44	64
662	25	223
663	80	139
664	66	248
665	118	186
666	52	158
667	1	194
668	120	96
669	91	198
670	128	63
671	124	5
672	44	78
673	41	205
674	117	78
675	27	187
676	81	62
677	108	179
678	40	70
679	20	181
680	87	79
681	142	250
682	85	123
683	116	113
684	148	3
685	99	14
686	17	159
687	125	212
688	143	44
689	124	211
690	22	231
691	141	8
692	61	138
693	28	176
694	36	193
695	112	223
696	118	2
697	35	28
698	43	240
699	83	238
700	66	195
701	103	67
702	6	28
703	90	203
704	137	226
705	44	216
706	91	73
707	0	23
708	114	230
709	21	111
710	59	192
711	37	224
712	79	6
713	105	176
714	2	192
715	26	107
716	81	74
717	110	54
718	96	216
719	101	135
720	131	211
721	2	96
722	86	42
723	88	122
724	28	9
725	68	105
726	113	28
727	11	116
728	55	38
729	61	205
730	51	218
731	135	192
732	46	160
733	61	69
734	107	73
735	47	106
736	4	94
737	113	157
738	54	164
739	67	226
740	0	131
741	120	122
742	109	28
743	6	172
744	72	135
745	146	210
746	80	79
747	19	103
748	83	115
749	78	74
750	87	154
751	42	18
752	66	190
753	0	155
754	39	179
755	70	196
756	58	149
757	144	234
758	60	199
759	148	162
760	66	135
761	143	237
762	121	73
763	150	147
764	106	214
765	67	86
766	41	137
767	57	122
768	135	248
769	88	57
770	82	142
771	113	39
772	33	146
773	84	134
774	53	146
775	59	169
776	113	82
777	37	200
778	94	27
779	62	38
780	25	77
781	112	119
782	128	232
783	120	139
784	81	246
785	97	155
786	125	20
787	148	131
788	93	160
789	95	44
790	7	10
791	27	17
792	106	162
793	93	161
794	122	54
795	75	115
796	84	54
797	125	178
798	29	148
799	146	52
800	86	74
801	0	160
802	61	37
803	103	113
804	28	69
805	101	92
806	129	138
807	137	55
808	7	239
809	19	28
810	62	163
811	55	93
812	39	187
813	17	225
814	148	229
815	105	149
816	56	37
817	97	239
818	108	236
819	88	246
820	24	131
821	19	206
822	72	43
823	30	75
824	27	20
825	20	78
826	11	112
827	103	91
828	37	166
829	22	70
830	63	76
831	125	12
832	3	17
833	17	233
834	4	100
835	90	12
836	37	249
837	53	152
838	27	194
839	77	128
840	102	54
841	76	63
842	100	38
843	100	59
844	146	107
845	68	163
846	12	188
847	120	75
848	113	55
849	88	91
850	71	230
851	134	42
852	127	162
853	70	79
854	83	215
855	43	210
856	12	227
857	140	240
858	147	14
859	16	2
860	97	17
861	19	32
862	8	218
863	9	112
864	70	62
865	110	163
866	114	49
867	92	54
868	137	167
869	143	88
870	83	36
871	148	194
872	30	181
873	53	92
874	135	157
875	149	44
876	7	22
877	17	53
878	86	11
879	100	209
880	69	94
881	117	224
882	41	70
883	77	128
884	30	79
885	19	211
886	90	181
887	85	92
888	56	168
889	97	23
890	45	179
891	46	229
892	96	61
893	149	165
894	50	56
895	60	148
896	2	201
897	144	152
898	94	98
899	88	44
900	7	239
901	51	31
902	117	24
903	84	64
904	129	210
905	0	4
906	121	193
907	9	86
908	104	235
909	130	194
910	91	163
911	29	188
912	12	136
913	18	136
914	4	196
915	87	114
916	142	170
917	58	64
918	79	174
919	125	33
920	37	220
921	59	22
922	137	159
923	27	97
924	114	185
925	130	138
926	102	51
927	24	12
928	74	183
929	17	29
930	76	120
931	52	63
932	147	233
933	100	85
934	111	32
935	66	24
936	5	235
937	146	147
938	17	204
939	87	55
940	119	210
941	81	111
942	129	210
943	55	30
944	122	93
945	58	109
946	10	147
947	141	219
948	47	73
949	139	20
950	5	232
951	23	228
952	132	63
953	72	57
954	115	92
955	18	5
956	108	26
957	95	101
958	99	150
959	36	62
960	147	141
961	126	111
962	122	174
963	109	180
964	2	169
965	35	246
966	8	97
967	50	37
968	5	129
969	0	192
970	140	160
971	149	238
972	65	229
973	6	120
974	58	230
975	130	25
976	137	218
977	53	243
978	98	9
979	46	144
980	36	24
981	11	89
982	67	220
983	91	206
984	73	127
985	109	152
986	113	180
987	44	134
988	121	171
989	108	172
990	40	98
991	106	181
992	65	23
993	94	186
994	66	151
995	118	110
996	88	115
997	46	217
998	66	247
999	79	164
1000	85	25
1001	65	164
1002	54	145
1003	83	150
1004	105	68
1005	63	54
1006	113	108
1007	16	5
1008	12	85
1009	92	142
1010	16	210
1011	131	72
1012	6	190
1013	108	229
1014	147	137
1015	82	250
1016	136	20
1017	93	151
1018	116	65
1019	112	193
1020	118	214
1021	20	110
1022	14	183
1023	63	190
1024	140	199
1025	21	23
1026	55	196
1027	15	113
1028	40	42
1029	127	133
1030	7	107
1031	33	54
1032	12	58
1033	85	114
1034	116	160
1035	4	65
1036	72	25
1037	97	179
1038	59	52
1039	54	182
1040	70	133
1041	69	118
1042	24	54
1043	3	40
1044	103	152
1045	45	14
1046	78	238
1047	66	77
1048	30	93
1049	103	98
1050	85	79
1051	109	14
1052	79	206
1053	56	59
1054	123	243
1055	85	149
1056	8	209
1057	68	50
1058	72	61
1059	27	111
1060	54	137
1061	93	43
1062	37	213
1063	70	173
1064	28	132
1065	23	124
1066	134	43
1067	75	79
1068	16	197
1069	19	96
1070	12	176
1071	38	157
1072	69	186
1073	3	149
1074	88	139
1075	95	68
1076	53	3
1077	77	81
1078	100	135
1079	66	145
1080	125	193
1081	38	205
1082	112	172
1083	72	44
1084	53	180
1085	148	119
1086	33	55
1087	104	209
1088	28	133
1089	76	138
1090	71	212
1091	113	23
1092	143	113
1093	43	176
1094	74	206
1095	15	51
1096	137	167
1097	23	70
1098	31	164
1099	29	43
1100	82	36
1101	41	126
1102	63	66
1103	148	204
1104	14	199
1105	73	83
1106	120	143
1107	27	228
1108	111	57
1109	27	196
1110	110	195
1111	139	235
1112	65	60
1113	30	126
1114	43	246
1115	143	143
1116	138	238
1117	19	194
1118	119	66
1119	118	180
1120	11	111
1121	105	95
1122	99	239
1123	53	219
1124	90	240
1125	128	17
1126	1	169
1127	147	10
1128	107	148
1129	52	189
1130	20	197
1131	119	47
1132	82	212
1133	97	175
1134	68	41
1135	136	81
1136	140	143
1137	12	15
1138	102	226
1139	70	61
1140	83	19
1141	41	123
1142	47	33
1143	18	89
1144	125	56
1145	71	6
1146	86	79
1147	63	94
1148	97	1
1149	120	203
1150	67	7
1151	51	80
1152	52	185
1153	104	195
1154	124	173
1155	130	85
1156	29	40
1157	82	46
1158	67	229
1159	64	56
1160	143	56
1161	111	99
1162	89	223
1163	32	179
1164	69	7
1165	118	142
1166	81	250
1167	117	19
1168	8	103
1169	62	108
1170	101	14
1171	117	246
1172	8	23
1173	128	222
1174	148	112
1175	141	32
1176	48	15
1177	62	91
1178	53	26
1179	59	152
1180	74	97
1181	57	222
1182	131	217
1183	62	225
1184	35	163
1185	43	216
1186	138	117
1187	61	166
1188	137	151
1189	145	40
1190	63	171
1191	117	66
1192	109	222
1193	78	26
1194	89	107
1195	90	70
1196	26	235
1197	15	54
1198	32	232
1199	65	108
1200	17	117
1201	52	162
1202	23	24
1203	139	177
1204	55	120
1205	13	224
1206	150	47
1207	26	38
1208	92	142
1209	116	168
1210	130	247
1211	15	93
1212	14	94
1213	70	211
1214	60	186
1215	21	154
1216	66	10
1217	80	183
1218	120	173
1219	26	61
1220	122	29
1221	37	84
1222	88	47
1223	42	81
1224	13	32
1225	98	55
1226	49	95
1227	39	99
1228	46	206
1229	14	55
1230	148	168
1231	143	75
1232	34	47
1233	7	193
1234	115	193
1235	80	108
1236	104	104
1237	138	199
1238	83	73
1239	24	53
1240	141	161
1241	17	153
1242	0	40
1243	131	135
1244	58	152
1245	60	111
1246	35	71
1247	55	106
1248	108	175
1249	5	176
1250	107	229
1251	44	73
1252	24	61
1253	8	217
1254	65	184
1255	46	188
1256	38	88
1257	61	226
1258	148	85
1259	91	143
1260	63	183
1261	144	89
1262	26	9
1263	137	182
1264	149	173
1265	39	121
1266	62	142
1267	9	52
1268	1	28
1269	18	172
1270	76	188
1271	62	192
1272	5	43
1273	55	194
1274	33	211
1275	144	215
1276	147	176
1277	36	36
1278	70	200
1279	50	160
1280	118	50
1281	38	161
1282	113	158
1283	128	147
1284	31	76
